StartDate,EndDate,Status,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,DistributionChannel,UserLanguage,consent,Gender,Age,Residence,Edu,Income,EPP,EAP,EPI,EAI,Luck_fair,Talent_fair,Effort_fair,Luck_control,Talent_control,Effort_control,Redist_pref,Polpref,uid,Ex Ante Personal,Ex Ante Impersonal,Ex Post Personal,Ex Post Impersonal,Payment High worker,Payment Low worker,Redistribute
2017-11-22 17:58:42,2017-11-22 17:59:36,0,100,54,1,2017-11-22 17:59:37,R_1E07DRBag79y0zs,anonymous,EN,1,1,53,10,2,2,,,,,,,,,,,,,196573641,,,,,,,
2017-11-22 17:59:03,2017-11-22 17:59:36,0,100,32,1,2017-11-22 17:59:36,R_1ghwFMKdk8v5GBn,anonymous,EN,1,1,68,10,2,1,,,,,,,,,,,,,196573771,,,,,,,
2017-11-22 17:59:10,2017-11-22 17:59:37,0,100,27,1,2017-11-22 17:59:38,R_1OAHuPf4D3qLCYH,anonymous,EN,1,1,54,39,2,1,,,,,,,,,,,,,196573803,,,,,,,
2017-11-22 17:59:15,2017-11-22 17:59:46,0,100,30,1,2017-11-22 17:59:46,R_2zNhhUlZJAvvniS,anonymous,EN,1,1,24,5,2,1,,,,,,,,,,,,,196573843,,,,,,,
2017-11-22 17:59:30,2017-11-22 17:59:46,0,100,15,1,2017-11-22 17:59:46,R_9tpHDiPX2QTJ237,anonymous,EN,1,1,38,5,4,3,,,,,,,,,,,,,196573957,,,,,,,
2017-11-22 17:59:18,2017-11-22 17:59:47,0,100,28,1,2017-11-22 17:59:47,R_e3RFcTsgsDr27Hb,anonymous,EN,1,1,45,33,4,1,,,,,,,,,,,,,196573871,,,,,,,
2017-11-22 17:59:20,2017-11-22 17:59:49,0,100,29,1,2017-11-22 17:59:49,R_12LxY8Vd1DKLH8p,anonymous,EN,1,1,38,1,3,3,,,,,,,,,,,,,196573883,,,,,,,
2017-11-22 17:59:13,2017-11-22 17:59:49,0,100,36,1,2017-11-22 17:59:50,R_3OrFaC1nqnYIJAO,anonymous,EN,1,1,31,19,5,3,,,,,,,,,,,,,196573817,,,,,,,
2017-11-22 17:58:40,2017-11-22 17:59:49,0,100,69,1,2017-11-22 17:59:50,R_2eX2d9cqrWMIYWH,anonymous,EN,1,1,19,34,1,1,,,,,,,,,,,,,196573613,,,,,,,
2017-11-22 17:59:22,2017-11-22 17:59:49,0,100,26,1,2017-11-22 17:59:49,R_2Vg1ZW34TrAio7B,anonymous,EN,1,1,51,10,3,5,,,,,,,,,,,,,196573903,,,,,,,
2017-11-22 17:59:03,2017-11-22 17:59:53,0,100,50,1,2017-11-22 17:59:53,R_so2fCCCe7F7odAl,anonymous,EN,1,1,56,36,2,1,,,,,,,,,,,,,196573755,,,,,,,
2017-11-22 17:42:34,2017-11-22 17:59:54,0,100,1040,1,2017-11-22 17:59:55,R_1joVlfrOa6iTqvc,anonymous,EN,1,0,74,7,3,2,,,,,,,,,,,,,196568985,,,,,,,
2017-11-22 17:58:32,2017-11-22 17:59:54,0,100,81,1,2017-11-22 17:59:54,R_b3f6rHsyX5sFWEx,anonymous,EN,1,1,56,5,1,2,,,,,,,,,,,,,196573581,,,,,,,
2017-11-22 17:58:11,2017-11-22 17:59:55,0,100,103,1,2017-11-22 17:59:56,R_27HWcY0tAKz64zu,anonymous,EN,1,0,22,1,7,5,,1,,,0,2,9,0,9,8,1,3,196573467,1,0,0,0,7,3,1
2017-11-22 17:59:23,2017-11-22 17:59:55,0,100,32,1,2017-11-22 17:59:56,R_vJMiWCK6KjjE3pD,anonymous,EN,1,1,47,39,1,1,,,,,,,,,,,,,196573901,,,,,,,
2017-11-22 17:59:15,2017-11-22 17:59:54,0,100,38,1,2017-11-22 17:59:55,R_8qTaoIGTvwoDRgl,anonymous,EN,1,0,57,5,4,2,,,,,,,,,,,,,196573841,,,,,,,
2017-11-22 17:59:17,2017-11-22 17:59:55,0,100,38,1,2017-11-22 17:59:56,R_DN90Y8agPAhwl6V,anonymous,EN,1,1,69,28,3,2,,,,,,,,,,,,,196573855,,,,,,,
2017-11-22 17:59:37,2017-11-22 17:59:57,0,100,20,1,2017-11-22 17:59:58,R_20Z5mfyogMQHTjr,anonymous,EN,1,1,62,44,3,2,,,,,,,,,,,,,196574001,,,,,,,
2017-11-22 17:59:06,2017-11-22 17:59:57,0,100,51,1,2017-11-22 17:59:57,R_bPzlUO5SzGa64ud,anonymous,EN,1,1,35,31,2,1,,,,,,,,,,,,,196573789,,,,,,,
2017-11-22 17:59:24,2017-11-22 17:59:58,0,100,33,1,2017-11-22 17:59:58,R_3lt2f57oI42H4P9,anonymous,EN,1,0,20,34,3,2,,,,,,,,,,,,,196573917,,,,,,,
2017-11-22 17:59:16,2017-11-22 17:59:59,0,100,43,1,2017-11-22 18:00:00,R_2PnSBeNNLOx1ctO,anonymous,EN,1,1,44,14,3,3,,,,,,,,,,,,,196573847,,,,,,,
2017-11-22 17:59:14,2017-11-22 18:00:00,0,100,45,1,2017-11-22 18:00:01,R_2uVwWRzq2s02T6f,anonymous,EN,1,1,22,5,2,1,,,,,,,,,,,,,196573831,,,,,,,
2017-11-22 17:59:24,2017-11-22 18:00:02,0,100,37,1,2017-11-22 18:00:02,R_3HTF2umhiLRMLHV,anonymous,EN,1,1,65,50,6,5,,,,,,,,,,,,,196573911,,,,,,,
2017-11-22 17:59:30,2017-11-22 18:00:03,0,100,32,1,2017-11-22 18:00:03,R_qwvpohv8R6rBnAR,anonymous,EN,1,1,73,5,6,4,,,,,,,,,,,,,196573961,,,,,,,
2017-11-22 17:59:37,2017-11-22 18:00:04,0,100,27,1,2017-11-22 18:00:05,R_2S6sQV9Sghti9YE,anonymous,EN,1,1,22,33,5,4,,,,,,,,,,,,,196573995,,,,,,,
2017-11-22 18:00:00,2017-11-22 18:00:05,0,100,5,1,2017-11-22 18:00:05,R_yPHKXR87758RACl,anonymous,EN,2,,,,,,,,,,,,,,,,,,196574149,,,,,,,
2017-11-22 17:59:13,2017-11-22 18:00:05,0,100,52,1,2017-11-22 18:00:06,R_2f9c0KNjOUF2qwj,anonymous,EN,1,1,46,45,4,3,,,,,,,,,,,,,196573825,,,,,,,
2017-11-22 17:59:37,2017-11-22 18:00:11,0,100,33,1,2017-11-22 18:00:11,R_2PnkI7GHS7JemoQ,anonymous,EN,1,0,20,21,3,2,,,,,,,,,,,,,196574005,,,,,,,
2017-11-22 17:59:38,2017-11-22 18:00:16,0,100,37,1,2017-11-22 18:00:17,R_3GqCVy0J3rjQjJg,anonymous,EN,1,1,19,47,2,1,,,,,,,,,,,,,196574021,,,,,,,
2017-11-22 17:59:36,2017-11-22 18:00:17,0,100,40,1,2017-11-22 18:00:17,R_3qebbQn2R5dFM04,anonymous,EN,1,0,23,5,5,2,,,,,,,,,,,,,196573991,,,,,,,
2017-11-22 17:58:54,2017-11-22 18:00:18,0,100,83,1,2017-11-22 18:00:18,R_qygQAEFB5sB81Ff,anonymous,EN,1,0,41,45,5,3,,0,,,5,4,3,4,5,6,3,2,196573699,1,0,0,0,8,2,0
2017-11-22 17:48:09,2017-11-22 18:00:20,0,100,730,1,2017-11-22 18:00:20,R_1mwm1NQ6oRWOwms,anonymous,EN,1,0,45,26,3,3,,,3,,10,3,0,2,8,10,3,3,196570789,0,0,0,1,5,5,3
2017-11-22 17:59:57,2017-11-22 18:00:24,0,100,27,1,2017-11-22 18:00:25,R_8f6PsvBNeLppfG1,anonymous,EN,1,0,19,11,3,2,,,,,,,,,,,,,196574125,,,,,,,
2017-11-22 17:59:56,2017-11-22 18:00:24,0,100,28,1,2017-11-22 18:00:24,R_31L38w0W7TuHVM8,anonymous,EN,1,1,22,11,5,5,,,,,,,,,,,,,196574115,,,,,,,
2017-11-22 17:59:45,2017-11-22 18:00:24,0,100,38,1,2017-11-22 18:00:24,R_ClCu4clf7Bm7bTb,anonymous,EN,1,1,63,10,3,2,,,,,,,,,,,,,196574057,,,,,,,
2017-11-22 17:59:38,2017-11-22 18:00:25,0,100,46,1,2017-11-22 18:00:25,R_3qWlOX4MWaNjkpN,anonymous,EN,1,1,65,15,3,3,,,,,,,,,,,,,196574017,,,,,,,
2017-11-22 17:59:39,2017-11-22 18:00:25,0,100,45,1,2017-11-22 18:00:26,R_1qWgeEikpF7n6jV,anonymous,EN,1,1,60,5,5,2,,,,,,,,,,,,,196574031,,,,,,,
2017-11-22 17:59:43,2017-11-22 18:00:25,0,100,42,1,2017-11-22 18:00:26,R_1H2AtqMjXa3bC1d,anonymous,EN,1,1,40,15,5,3,,,,,,,,,,,,,196574047,,,,,,,
2017-11-22 17:51:52,2017-11-22 18:00:27,0,100,515,1,2017-11-22 18:00:27,R_2zZwpiqXW7Ar5kd,anonymous,EN,1,0,66,10,5,3,3,,,,3,3,3,3,5,7,3,3,196571859,0,0,1,0,5,5,3
2017-11-22 18:00:02,2017-11-22 18:00:28,0,100,25,1,2017-11-22 18:00:28,R_9Xry5cI2GL8bvkR,anonymous,EN,1,1,23,34,2,2,,,,,,,,,,,,,196574159,,,,,,,
2017-11-22 17:59:41,2017-11-22 18:00:28,0,100,47,1,2017-11-22 18:00:30,R_x3pa97WjtZmw7Ml,anonymous,EN,1,1,65,10,3,1,,,,,,,,,,,,,196574033,,,,,,,
2017-11-22 17:59:00,2017-11-22 18:00:30,0,100,90,1,2017-11-22 18:00:31,R_0iZkLOq8Kj5WF0d,anonymous,EN,1,1,54,37,1,2,,,,,,,,,,,,,196573745,,,,,,,
2017-11-22 17:59:44,2017-11-22 18:00:33,0,100,48,1,2017-11-22 18:00:33,R_3IRxlxcXLXxZRrH,anonymous,EN,1,1,52,45,3,2,,,,,,,,,,,,,196574053,,,,,,,
2017-11-22 17:59:25,2017-11-22 18:00:34,0,100,69,1,2017-11-22 18:00:35,R_2wNtpsoeCxmRG0s,anonymous,EN,1,1,23,45,4,2,,,,,,,,,,,,,196573919,,,,,,,
2017-11-22 17:58:27,2017-11-22 18:00:34,0,100,127,1,2017-11-22 18:00:35,R_12mP976kSk1Q4mN,anonymous,EN,1,1,62,34,3,2,,,,,,,,,,,,,196573535,,,,,,,
2017-11-22 18:00:29,2017-11-22 18:00:35,0,100,6,1,2017-11-22 18:00:36,R_2pRAbkAU0KNO8VK,anonymous,EN,2,,,,,,,,,,,,,,,,,,196574315,,,,,,,
2017-11-22 18:00:11,2017-11-22 18:00:36,0,100,25,1,2017-11-22 18:00:37,R_1OP4DXkC7z7eZNt,anonymous,EN,1,1,24,51,3,2,,,,,,,,,,,,,196574199,,,,,,,
2017-11-22 17:59:17,2017-11-22 18:00:40,0,100,82,1,2017-11-22 18:00:41,R_2y7XzsexsNAoOv4,anonymous,EN,1,0,35,5,1,2,,,,,,,,,,,,,196573861,,,,,,,
2017-11-22 18:00:10,2017-11-22 18:00:41,0,100,31,1,2017-11-22 18:00:41,R_vrH5i9pC69DX8lz,anonymous,EN,1,1,39,44,4,3,,,,,,,,,,,,,196574203,,,,,,,
2017-11-22 17:59:21,2017-11-22 18:00:42,0,100,80,1,2017-11-22 18:00:42,R_2arai9sDsqn3hUt,anonymous,EN,1,1,57,26,4,3,,,,,,,,,,,,,196573891,,,,,,,
2017-11-22 18:00:20,2017-11-22 18:00:42,0,100,21,1,2017-11-22 18:00:42,R_3IT9Yj5pkoXUJ4Y,anonymous,EN,1,1,19,7,3,3,,,,,,,,,,,,,196574259,,,,,,,
2017-11-22 17:59:54,2017-11-22 18:00:45,0,100,50,1,2017-11-22 18:00:46,R_xfJVjSTAoLQN8CB,anonymous,EN,1,1,37,48,5,3,,,,,,,,,,,,,196574113,,,,,,,
2017-11-22 18:00:19,2017-11-22 18:00:45,0,100,25,1,2017-11-22 18:00:46,R_TmW5BLj98jU5zu9,anonymous,EN,1,1,22,5,3,3,,,,,,,,,,,,,196574249,,,,,,,
2017-11-22 17:59:43,2017-11-22 18:00:47,0,100,63,1,2017-11-22 18:00:47,R_3hAy2o08XMml2rZ,anonymous,EN,1,0,19,5,5,1,,,3,,5,7,7,8,9,7,3,3,196574045,0,0,0,1,5,5,3
2017-11-22 18:00:13,2017-11-22 18:00:50,0,100,36,1,2017-11-22 18:00:50,R_1IslAF5shJ7YsTI,anonymous,EN,1,1,58,48,3,1,,,,,,,,,,,,,196574223,,,,,,,
2017-11-22 18:00:06,2017-11-22 18:00:49,0,100,42,1,2017-11-22 18:00:50,R_1oHHnx6en2NXlUL,anonymous,EN,1,0,20,39,1,2,,,,,,,,,,,,,196574183,,,,,,,
2017-11-22 18:00:07,2017-11-22 18:00:50,0,100,43,1,2017-11-22 18:00:51,R_248YWhvc0MtghYz,anonymous,EN,1,1,58,33,2,3,,,,,,,,,,,,,196574179,,,,,,,
2017-11-22 17:58:57,2017-11-22 18:00:51,0,100,113,1,2017-11-22 18:00:52,R_b9Oc9Z7Bq6Xp58B,anonymous,EN,1,0,44,39,5,3,3,,,,6,2,2,6,6,6,3,2,196573721,0,0,1,0,5,5,3
2017-11-22 18:00:17,2017-11-22 18:00:52,0,100,34,1,2017-11-22 18:00:52,R_3Jb0Uk6YxN5UFUF,anonymous,EN,1,1,34,5,2,1,,,,,,,,,,,,,196574241,,,,,,,
2017-11-22 18:00:06,2017-11-22 18:00:53,0,100,47,1,2017-11-22 18:00:54,R_1ithgn953DbNrED,anonymous,EN,1,1,21,28,5,2,,,,,,,,,,,,,196574177,,,,,,,
2017-11-22 18:00:24,2017-11-22 18:00:53,0,100,29,1,2017-11-22 18:00:54,R_2dp7aeif8D8P8BB,anonymous,EN,1,1,79,49,2,3,,,,,,,,,,,,,196574283,,,,,,,
2017-11-22 18:00:17,2017-11-22 18:00:55,0,100,37,1,2017-11-22 18:00:55,R_bBoCt8Lcdcuq9GN,anonymous,EN,1,1,45,24,6,4,,,,,,,,,,,,,196574239,,,,,,,
2017-11-22 18:00:30,2017-11-22 18:00:56,0,100,26,1,2017-11-22 18:00:57,R_21tsWYVxKh79iWc,anonymous,EN,1,0,23,31,3,2,,,,,,,,,,,,,196574319,,,,,,,
2017-11-22 18:00:32,2017-11-22 18:00:56,0,100,23,1,2017-11-22 18:00:57,R_WvcHZpcelVgoFX3,anonymous,EN,1,0,62,14,6,2,,,,,,,,,,,,,196574329,,,,,,,
2017-11-22 18:00:22,2017-11-22 18:00:59,0,100,36,1,2017-11-22 18:00:59,R_2v6aUtnz7qVIfQG,anonymous,EN,1,0,44,11,3,3,,,,0,7,5,4,3,7,7,3,2,196574271,0,1,0,0,8,2,0
2017-11-22 18:00:37,2017-11-22 18:01:00,0,100,23,1,2017-11-22 18:01:01,R_1SyrcQ8LZXe8PiF,anonymous,EN,1,1,48,11,4,2,,,,,,,,,,,,,196574357,,,,,,,
2017-11-22 18:00:26,2017-11-22 18:01:01,0,100,34,1,2017-11-22 18:01:02,R_32XznhrjROScS08,anonymous,EN,1,0,56,5,4,2,,,,,,,,,,,,,196574303,,,,,,,
2017-11-22 18:00:29,2017-11-22 18:01:05,0,100,36,1,2017-11-22 18:01:06,R_3Hz95fVAmSgaFfS,anonymous,EN,1,1,73,22,3,2,,,,,,,,,,,,,196574311,,,,,,,
2017-11-22 18:00:37,2017-11-22 18:01:06,0,100,28,1,2017-11-22 18:01:07,R_3e2kH32MDZYfPuy,anonymous,EN,1,1,21,10,4,3,,,,,,,,,,,,,196574359,,,,,,,
2017-11-22 18:00:20,2017-11-22 18:01:08,0,100,48,1,2017-11-22 18:01:08,R_3pf0NBXJnp03rac,anonymous,EN,1,1,41,36,2,2,,,,,,,,,,,,,196574257,,,,,,,
2017-11-22 18:00:48,2017-11-22 18:01:08,0,100,20,1,2017-11-22 18:01:09,R_2bPPVgrrd9WlrKD,anonymous,EN,1,1,24,3,3,3,,,,,,,,,,,,,196574429,,,,,,,
2017-11-22 18:00:29,2017-11-22 18:01:10,0,100,41,1,2017-11-22 18:01:11,R_1gorIrY0QNktxXE,anonymous,EN,1,0,70,14,5,2,,,,,,,,,,,,,196574295,,,,,,,
2017-11-22 17:58:35,2017-11-22 18:01:11,0,100,155,1,2017-11-22 18:01:11,R_3n6Tohxw1g4LP21,anonymous,EN,1,0,70,3,5,4,,,3,,10,0,0,,,,,,196573601,0,0,0,1,5,5,3
2017-11-22 18:00:48,2017-11-22 18:01:12,0,100,24,1,2017-11-22 18:01:13,R_CjgVs4iQfF18GWJ,anonymous,EN,1,1,21,36,5,3,,,,,,,,,,,,,196574433,,,,,,,
2017-11-22 18:00:20,2017-11-22 18:01:12,0,100,52,1,2017-11-22 18:01:13,R_1gnkREfXZYe0JA5,anonymous,EN,1,0,58,24,5,5,,,,,,,,,,,,,196574255,,,,,,,
2017-11-22 18:00:31,2017-11-22 18:01:14,0,100,42,1,2017-11-22 18:01:14,R_3kcXhB69SSWDt0a,anonymous,EN,1,1,43,48,2,1,,,,,,,,,,,,,196574321,,,,,,,
2017-11-22 18:00:28,2017-11-22 18:01:13,0,100,45,1,2017-11-22 18:01:14,R_25LBNsXCDW2GZ0R,anonymous,EN,1,1,63,45,5,4,,,,,,,,,,,,,196574307,,,,,,,
2017-11-22 18:00:45,2017-11-22 18:01:15,0,100,30,1,2017-11-22 18:01:16,R_w1nGPx8tGV3ktTr,anonymous,EN,1,1,37,23,3,2,,,,,,,,,,,,,196574399,,,,,,,
2017-11-22 18:00:37,2017-11-22 18:01:17,0,100,40,1,2017-11-22 18:01:18,R_2ZBNSKhGmIKxUvK,anonymous,EN,1,1,62,38,2,2,,,,,,,,,,,,,196574351,,,,,,,
2017-11-22 18:00:15,2017-11-22 18:01:17,0,100,62,1,2017-11-22 18:01:18,R_30kpmOFvVewH2QE,anonymous,EN,1,1,18,4,2,2,,,,,,,,,,,,,196574231,,,,,,,
2017-11-22 18:00:45,2017-11-22 18:01:19,0,100,33,1,2017-11-22 18:01:20,R_25H06bHkszhegep,anonymous,EN,1,0,23,22,3,2,,,,,,,,,,,,,196574403,,,,,,,
2017-11-22 18:00:43,2017-11-22 18:01:20,0,100,37,1,2017-11-22 18:01:21,R_3fOe7e5TTS9buuC,anonymous,EN,1,1,55,36,2,2,,,,,,,,,,,,,196574393,,,,,,,
2017-11-22 18:00:29,2017-11-22 18:01:21,0,100,52,1,2017-11-22 18:01:22,R_1OPmDRHNcvwk6a5,anonymous,EN,1,1,51,5,3,2,,,,,,,,,,,,,196574313,,,,,,,
2017-11-22 18:00:58,2017-11-22 18:01:21,0,100,22,1,2017-11-22 18:01:21,R_2Tt0aeMtyhRXG05,anonymous,EN,1,1,38,5,7,3,,,,,,,,,,,,,196574483,,,,,,,
2017-11-22 18:00:52,2017-11-22 18:01:22,0,100,29,1,2017-11-22 18:01:23,R_AntTKOzdpWcCooh,anonymous,EN,1,1,50,21,2,2,,,,,,,,,,,,,196574459,,,,,,,
2017-11-22 17:58:47,2017-11-22 18:01:24,0,100,157,1,2017-11-22 18:01:25,R_bkO73TE8f481MVb,anonymous,EN,1,0,45,36,4,1,,3,,,6,1,1,9,9,9,5,5,196573657,1,0,0,0,5,5,3
2017-11-22 18:00:52,2017-11-22 18:01:25,0,100,32,1,2017-11-22 18:01:26,R_qC5LwUbY0RVbTsl,anonymous,EN,1,1,56,38,3,3,,,,,,,,,,,,,196574457,,,,,,,
2017-11-22 18:00:39,2017-11-22 18:01:26,0,100,46,1,2017-11-22 18:01:26,R_2woQZOCeS1WqZsO,anonymous,EN,1,0,18,6,2,2,,,,,,,,,,,,,196574373,,,,,,,
2017-11-22 17:58:29,2017-11-22 18:01:26,0,100,176,1,2017-11-22 18:01:26,R_32YfbwAak37YE4R,anonymous,EN,1,0,47,45,5,4,,,3,,,,,,,,,,196573557,0,0,0,1,5,5,3
2017-11-22 18:01:06,2017-11-22 18:01:27,0,100,21,1,2017-11-22 18:01:28,R_rke3RHnMoNi3gOd,anonymous,EN,1,1,23,33,3,4,,,,,,,,,,,,,196574503,,,,,,,
2017-11-22 18:01:10,2017-11-22 18:01:28,0,100,18,1,2017-11-22 18:01:29,R_1P5hZZZejvEqYVH,anonymous,EN,1,1,37,31,5,3,,,,,,,,,,,,,196574525,,,,,,,
2017-11-22 18:01:07,2017-11-22 18:01:28,0,100,20,1,2017-11-22 18:01:29,R_8nQgdACJPdBMOS5,anonymous,EN,1,0,38,33,7,5,,,,,,,,,,,,,196574511,,,,,,,
2017-11-22 18:01:02,2017-11-22 18:01:29,0,100,26,1,2017-11-22 18:01:30,R_28CChu4IsLUIzYk,anonymous,EN,1,1,70,10,8,3,,,,,,,,,,,,,196574495,,,,,,,
2017-11-22 18:00:48,2017-11-22 18:01:29,0,100,40,1,2017-11-22 18:01:29,R_2dm6uJ7KIWmbx3o,anonymous,EN,1,0,53,31,8,4,,,,,,,,,,,,,196574421,,,,,,,
2017-11-22 18:00:32,2017-11-22 18:01:31,0,100,59,1,2017-11-22 18:01:32,R_32VeaDoaYvl032t,anonymous,EN,1,1,38,14,2,1,,,,,,,,,,,,,196574327,,,,,,,
2017-11-22 17:59:20,2017-11-22 18:01:38,0,100,137,1,2017-11-22 18:01:39,R_1nT53Mc2LIpzrMV,anonymous,EN,1,0,73,48,5,4,,,,,,,,,,,,,196573885,,,,,,,
2017-11-22 18:01:08,2017-11-22 18:01:39,0,100,31,1,2017-11-22 18:01:40,R_1lAeGa1C6WVsxBM,anonymous,EN,1,0,43,18,3,2,,,,,,,,,,,,,196574517,,,,,,,
2017-11-22 18:00:57,2017-11-22 18:01:40,0,100,42,1,2017-11-22 18:01:40,R_2coSOzRm3zJ5OBC,anonymous,EN,1,0,20,25,7,2,,,,,,,,,,,,,196574473,,,,,,,
2017-11-22 18:00:53,2017-11-22 18:01:39,0,100,46,1,2017-11-22 18:01:40,R_2zqhlufr2oQxwHk,anonymous,EN,1,1,32,37,1,1,,,,,,,,,,,,,196574461,,,,,,,
2017-11-22 17:59:52,2017-11-22 18:01:41,0,100,108,1,2017-11-22 18:01:42,R_3kBOE4bTiud6Vwd,anonymous,EN,1,0,58,14,5,4,,,,,,,,,,,,,196574101,,,,,,,
2017-11-22 18:01:04,2017-11-22 18:01:42,0,100,38,1,2017-11-22 18:01:43,R_2zAdEDeyYa7CbVb,anonymous,EN,1,0,57,33,5,5,,,,,,,,,,,,,196571029,,,,,,,
2017-11-22 18:01:06,2017-11-22 18:01:44,0,100,38,1,2017-11-22 18:01:44,R_1hShYj4CeBWcD33,anonymous,EN,1,1,63,45,4,1,,,,,,,,,,,,,196574501,,,,,,,
2017-11-22 18:01:20,2017-11-22 18:01:45,0,100,24,1,2017-11-22 18:01:45,R_2cucTjMTS9TRPQy,anonymous,EN,1,1,25,7,2,1,,,,,,,,,,,,,196574565,,,,,,,
2017-11-22 18:00:52,2017-11-22 18:01:45,0,100,53,1,2017-11-22 18:01:45,R_20Nlw8adglRjbie,anonymous,EN,1,1,53,39,2,2,,,,,,,,,,,,,196574453,,,,,,,
2017-11-22 18:01:14,2017-11-22 18:01:47,0,100,32,1,2017-11-22 18:01:47,R_3oO1VBBI3kNyC2Z,anonymous,EN,1,0,48,51,5,5,,,,,,,,,,,,,196574541,,,,,,,
2017-11-22 18:01:12,2017-11-22 18:01:48,0,100,35,1,2017-11-22 18:01:49,R_1hy5MAMLS64611w,anonymous,EN,1,0,31,39,6,3,,4,,,8,8,7,9,8,9,4,3,196574527,1,0,0,0,4,6,4
2017-11-22 18:01:16,2017-11-22 18:01:48,0,100,31,1,2017-11-22 18:01:48,R_uyxhcWXI2cAjxSh,anonymous,EN,1,1,60,5,5,5,,,,,,,,,,,,,196574547,,,,,,,
2017-11-22 17:59:36,2017-11-22 18:01:50,0,100,134,1,2017-11-22 18:01:51,R_ZabdBlLoCeUeB7X,anonymous,EN,1,0,47,33,5,3,,,,,,,,,,,,,196573997,,,,,,,
2017-11-22 17:58:56,2017-11-22 18:01:52,0,100,175,1,2017-11-22 18:01:53,R_2Y9ZRE599BSOPfr,anonymous,EN,1,0,47,45,4,4,3,,,,10,0,0,0,10,10,1,3,196573717,0,0,1,0,5,5,3
2017-11-22 18:00:08,2017-11-22 18:01:53,0,100,105,1,2017-11-22 18:01:54,R_xa8WX8hM6AMbSZb,anonymous,EN,1,0,74,26,5,3,,,,,,,,,,,,,196574189,,,,,,,
2017-11-22 18:01:16,2017-11-22 18:01:54,0,100,37,1,2017-11-22 18:01:54,R_C9aU4CxM7Ktprk5,anonymous,EN,1,1,66,5,2,4,,,,,,,,,,,,,196574553,,,,,,,
2017-11-22 18:01:32,2017-11-22 18:01:56,0,100,23,1,2017-11-22 18:01:57,R_3MncQJicdkj69Ae,anonymous,EN,1,1,23,25,4,2,,,,,,,,,,,,,196574609,,,,,,,
2017-11-22 17:58:43,2017-11-22 18:01:58,0,100,195,1,2017-11-22 18:01:59,R_3kttMFx3LLUybiN,anonymous,EN,1,0,61,47,2,3,,,,0,5,2,1,5,2,1,4,4,196573627,0,1,0,0,8,2,0
2017-11-22 18:00:39,2017-11-22 18:01:57,0,100,78,1,2017-11-22 18:01:58,R_3pcdWjtShK9W07j,anonymous,EN,1,1,54,45,2,3,,,,,,,,,,,,,196574369,,,,,,,
2017-11-22 17:59:22,2017-11-22 18:01:59,0,100,156,1,2017-11-22 18:02:00,R_2AGoy6jSCPM4bSw,anonymous,EN,1,0,52,6,6,3,,,3,,0,0,0,5,10,10,5,3,196573899,0,0,0,1,5,5,3
2017-11-22 18:00:53,2017-11-22 18:02:02,0,100,69,1,2017-11-22 18:02:03,R_12asbSQh8U0OdXQ,anonymous,EN,1,0,26,5,6,3,,4,,,4,3,1,6,4,3,3,3,196574465,1,0,0,0,4,6,4
2017-11-22 18:01:24,2017-11-22 18:02:02,0,100,38,1,2017-11-22 18:02:03,R_2OZkhs9YmIclXdc,anonymous,EN,1,0,38,10,7,3,,,,,,,,,,,,,196574579,,,,,,,
2017-11-22 18:01:43,2017-11-22 18:02:04,0,100,21,1,2017-11-22 18:02:05,R_ptM0soD5vQXaowh,anonymous,EN,1,1,45,30,2,1,,,,,,,,,,,,,196574659,,,,,,,
2017-11-22 18:01:44,2017-11-22 18:02:06,0,100,21,1,2017-11-22 18:02:07,R_3PbOJa6JF4I77lY,anonymous,EN,1,1,43,14,3,3,,,,,,,,,,,,,196574669,,,,,,,
2017-11-22 18:01:16,2017-11-22 18:02:07,0,100,51,1,2017-11-22 18:02:08,R_12ru5J6BqJPkaJf,anonymous,EN,1,0,71,45,3,2,,,,,,,,,,,,,196574555,,,,,,,
2017-11-22 18:01:43,2017-11-22 18:02:10,0,100,26,1,2017-11-22 18:02:10,R_2f1JWDxNcLDMEQ3,anonymous,EN,1,1,39,16,5,3,,,,,,,,,,,,,196574651,,,,,,,
2017-11-22 18:00:32,2017-11-22 18:02:09,0,100,97,1,2017-11-22 18:02:10,R_r8TgmD3ipa6Mj8R,anonymous,EN,1,1,67,36,3,2,,,,,,,,,,,,,196574333,,,,,,,
2017-11-22 18:01:43,2017-11-22 18:02:12,0,100,28,1,2017-11-22 18:02:12,R_24jZxb1GoFiDkcl,anonymous,EN,1,1,20,23,2,3,,,,,,,,,,,,,196574655,,,,,,,
2017-11-22 18:01:20,2017-11-22 18:02:15,0,100,54,1,2017-11-22 18:02:15,R_1gok59pzWzc2Vj5,anonymous,EN,1,0,69,44,3,2,,,,,,,,,,,,,196574569,,,,,,,
2017-11-22 18:01:49,2017-11-22 18:02:16,0,100,26,1,2017-11-22 18:02:16,R_2YtCnhhytzLhAKO,anonymous,EN,1,1,60,37,4,1,,,,,,,,,,,,,196574689,,,,,,,
2017-11-22 17:58:00,2017-11-22 18:02:16,0,100,256,1,2017-11-22 18:02:17,R_AhbyaZiM8B5Gze1,anonymous,EN,1,0,57,52,2,1,,1,,,1,1,2,1,1,1,1,3,196573419,1,0,0,0,7,3,1
